id,laptop_ID,Company,Product,TypeName,Inches,OpSys,Price_euros,Peso_kg,RAM_GB,SSD_GB,HDD_GB,Flash_Storage_GB,Hybrid_GB,Modelo_Serie_CPU,Velocidad_CPU_GHz,Cores_CPU,CPU_Intel,CPU_AMD,GPU_AMD,GPU_Intel,GPU_Nvidia,GPU_tipo_serie,Num_Pixeles,Screen_IPS,Screen_HD,Screen_Touchscreen,Screen_4K,Screen_Retina,Screen_QuadHD+
770,87,Dell,Inspiron 7577,Gaming,15.6,Windows 10,1349.0,2.65,16,128,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050 Ti,2073600,1,1,0,0,0,0
965,1200,Dell,Vostro 5568,Notebook,15.6,Linux,895.01,1.98,8,256,0,0,0,Core i7,2.7,1,1,0,0,0,1,GeForce GT 940MX,2073600,0,1,0,0,0,0
570,698,Acer,Chromebook 14,Notebook,14.0,Chrome OS,375.0,1.45,4,0,0,32,0,Celeron Dual Core,1.6,2,1,0,0,1,0,HD Graphics 510,1049088,0,0,0,0,0,0
282,1304,Lenovo,IdeaPad 100S-14IBR,Notebook,14.0,Windows 10,229.0,1.5,2,0,0,64,0,Celeron Dual Core N3050,1.6,2,1,0,0,1,0,HD Graphics,1049088,0,0,0,0,0,0
7,234,HP,ZBook 15u,Notebook,15.6,Windows 10,1269.0,1.9,8,0,1000,0,0,Core i7,2.7,1,1,0,1,0,0,FirePro W4190M ,2073600,0,1,0,0,0,0
120,148,Asus,ZenBook UX430UA,Ultrabook,14.0,Windows 10,1099.0,1.25,8,256,0,0,0,Core i7,1.8,1,1,0,0,1,0,UHD Graphics 620,2073600,0,1,0,0,0,0
189,90,Asus,FX503VM-E4007T (i7-7700HQ/16GB/1TB,Gaming,15.6,Windows 10,1449.0,2.2,16,128,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1060,2073600,1,1,0,0,0,0
301,9,Asus,ZenBook UX430UN,Ultrabook,14.0,Windows 10,1495.0,1.3,16,512,0,0,0,Core i7,1.8,1,1,0,0,0,1,GeForce MX150,2073600,0,1,0,0,0,0
490,11,HP,250 G6,Notebook,15.6,No OS,393.9,1.86,4,0,500,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,0,0,0,0
913,1299,Dell,Inspiron 3567,Notebook,15.6,Linux,805.99,2.3,8,0,1000,0,0,Core i7,2.7,1,1,0,1,0,0,Radeon R5 M430,1049088,0,0,0,0,0,0
296,682,HP,Pavilion X360,2 in 1 Convertible,14.0,Windows 10,699.0,1.63,4,128,0,0,0,Core i3,2.4,1,1,0,0,0,1,GeForce 940MX,2073600,1,1,1,0,0,0
1078,1262,HP,EliteBook 840,Notebook,14.0,Windows 7,1099.99,1.54,4,256,0,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
577,1126,Dell,Vostro 3559,Notebook,15.6,Windows 7,769.15,2.24,4,0,500,0,0,Core i5,2.3,1,1,0,1,0,0,Radeon R5 M315,1049088,0,0,0,0,0,0
452,1129,Lenovo,Yoga Book,2 in 1 Convertible,10.1,Android,549.0,0.69,4,0,0,64,0,Atom x5-Z8550,1.44,1,1,0,0,1,0,HD Graphics 400,2304000,1,0,1,0,0,0
841,1049,HP,EliteBook 820,Ultrabook,12.5,Windows 10,1349.0,1.26,8,256,0,0,0,Core i7,2.5,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
356,431,Dell,Alienware 17,Gaming,17.3,Windows 10,2799.0,4.42,16,256,1000,0,0,Core i7,2.9,1,1,0,0,0,1,GeForce GTX 1070,3686400,1,0,0,0,0,0
267,370,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,No OS,499.0,2.2,8,256,0,0,0,Core i3,2.0,1,1,0,0,0,1,GeForce 920MX ,1049088,0,0,0,0,0,0
425,1113,HP,250 G5,Notebook,15.6,Windows 10,500.0,1.96,4,0,1000,0,0,Pentium Quad Core N3710,1.6,4,1,0,0,1,0,HD Graphics 405,1049088,0,0,0,0,0,0
465,964,HP,ZBook Studio,Workstation,15.6,Windows 10,2249.0,2.0,8,8,0,0,0,Core i7,2.7,1,1,0,0,0,1,Quadro M1000M,2073600,1,1,0,0,0,0
755,174,Huawei,MateBook X,Ultrabook,13.0,Windows 10,1349.0,1.05,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,3110400,1,1,0,0,0,0
754,207,Lenovo,Legion Y720-15IKB,Gaming,15.6,Windows 10,1749.0,3.2,16,512,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1060,2073600,1,1,0,0,0,0
598,1023,HP,Probook 440,Notebook,14.0,Windows 10,684.0,1.64,4,0,500,0,0,Core i3,2.4,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,0,0,0,0
48,228,HP,ProBook 450,Notebook,15.6,Windows 10,794.0,2.1,8,0,1000,0,0,Core i5,1.6,1,1,0,0,1,0,UHD Graphics 620,2073600,0,1,0,0,0,0
434,786,Acer,Swift 3,Notebook,14.0,Windows 10,636.0,1.8,4,128,0,0,0,Core i3,2.4,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,0,0,0,0
328,613,Toshiba,Tecra Z50-C-144,Notebook,15.6,Windows 10,1399.0,2.2,8,256,0,0,0,Core i7,2.5,1,1,0,0,1,0,HD Graphics 520,2073600,1,1,0,0,0,0
1051,437,Samsung,Chromebook 3,Netbook,11.6,Chrome OS,269.0,1.15,4,0,0,16,0,Celeron Dual Core N3060,1.6,2,1,0,0,1,0,HD Graphics 400,1049088,0,0,0,0,0,0
248,163,Toshiba,Satellite Pro,Notebook,15.6,Windows 10,447.0,2.1,4,0,500,0,0,Core i3,2.2,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
100,1003,Dell,Latitude 5480,Notebook,14.0,Windows 10,1119.0,1.6,8,128,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620 ,2073600,0,1,0,0,0,0
575,1214,Lenovo,V110-15ISK (i3-6006U/4GB/1TB/Radeon,Notebook,15.6,No OS,368.0,1.9,4,0,1000,0,0,Core i3,2.0,1,1,0,1,0,0,Radeon R5 M430,1049088,0,0,0,0,0,0
561,225,Dell,Inspiron 3576,Notebook,15.6,Linux,677.35,2.2,8,256,0,0,0,Core i5,1.6,1,1,0,1,0,0,Radeon 520,2073600,0,1,0,0,0,0
814,1007,Lenovo,ThinkPad T560,Notebook,15.6,Windows 10,1349.0,2.3,8,256,0,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
1028,63,Lenovo,IdeaPad 520S-14IKB,Notebook,14.0,No OS,599.0,1.7,8,256,0,0,0,Core i3,2.7,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,0,0,0,0
453,1001,Lenovo,Legion Y520-15IKBN,Gaming,15.6,Windows 10,1189.0,2.5,8,128,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1060,2073600,1,1,0,0,0,0
68,619,Dell,Vostro 3568,Notebook,15.6,Linux,443.9,2.18,4,0,1000,0,0,Core i3,2.0,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
729,363,Dell,Inspiron 7577,Gaming,15.6,Windows 10,999.0,2.65,8,0,1000,0,0,Core i5,2.5,1,1,0,0,0,1,GeForce GTX 1050,2073600,0,1,0,0,0,0
759,948,Toshiba,Tecra Z40-C-12X,Notebook,14.0,Windows 10,1105.0,1.47,4,128,0,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,2073600,1,1,0,0,0,0
359,751,Lenovo,Flex 5,2 in 1 Convertible,14.0,Windows 10,999.0,1.7,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,1,0,0,0
493,445,Lenovo,ThinkPad T470s,Ultrabook,14.0,Windows 10,2382.0,1.32,24,512,0,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,3686400,0,0,0,0,0,0
692,13,Apple,MacBook Pro,Ultrabook,15.4,macOS,2439.97,1.83,16,256,0,0,0,Core i7,2.8,1,1,0,1,0,0,Radeon Pro 555,5184000,1,0,0,0,1,0
24,1174,MSI,GP72M 7REX,Gaming,17.3,Windows 10,1492.8,2.7,16,256,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050 Ti,2073600,0,1,0,0,0,0
856,208,Dell,Precision 7520,Workstation,15.6,Windows 10,3055.0,2.8,16,256,1000,0,0,Xeon E3-1505M V6,3.0,1,1,0,0,0,1,Quadro M1200,8294400,0,1,0,1,0,0
704,1310,Dell,Inspiron 3552,Notebook,15.6,Windows 10,379.0,2.2,2,0,500,0,0,Celeron Dual Core N3050,1.6,2,1,0,0,1,0,HD Graphics,1049088,0,0,0,0,0,0
1171,1093,Lenovo,V110-15ISK (i5-6200U/4GB/500GB/W10),Notebook,15.6,Windows 10,540.0,2.1,4,0,500,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
354,216,Asus,ROG GL703VD-GC028T,Gaming,17.3,Windows 10,1407.0,2.9,16,256,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050,2073600,0,1,0,0,0,0
590,844,Dell,Alienware 15,Gaming,15.6,Windows 10,2774.63,3.21,16,256,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1070,2073600,0,1,0,0,0,0
413,640,Lenovo,V330-15IKB (i5-8250U/4GB/256GB/FHD/W10),Notebook,15.6,Windows 10,829.0,1.8,4,256,0,0,0,Core i5,1.6,1,1,0,0,1,0,UHD Graphics 620,2073600,0,1,0,0,0,0
1157,99,Dell,Inspiron 3567,Notebook,15.6,Linux,485.0,2.2,4,256,0,0,0,Core i3,2.0,1,1,0,1,0,0,Radeon R5 M430,2073600,0,1,0,0,0,0
0,972,Dell,XPS 13,Ultrabook,13.3,Windows 10,1268.0,1.3,8,256,0,0,0,Core i7,2.5,1,1,0,0,1,0,HD Graphics 520,5760000,0,1,0,0,0,1
626,672,MSI,GP72VR Leopard,Gaming,17.3,Windows 10,1486.77,2.7,8,128,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1060,2073600,0,1,0,0,0,0
677,138,HP,Probook 440,Notebook,14.0,Windows 10,988.0,1.63,8,256,0,0,0,Core i7,1.8,1,1,0,0,1,0,UHD Graphics 620,2073600,0,1,0,0,0,0
637,73,Dell,Inspiron 5370,Ultrabook,13.3,Windows 10,955.0,1.4,8,256,0,0,0,Core i7,1.8,1,1,0,1,0,0,Radeon 530,2073600,1,1,0,0,0,0
1211,1069,HP,ProBook 650,Notebook,15.6,Windows 10,705.15,2.31,4,0,500,0,0,Core i3,2.3,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
245,454,Dell,Precision 3520,Workstation,15.6,Windows 10,1993.0,2.23,8,0,1000,64,0,Xeon E3-1505M V6,3.0,1,1,0,0,0,1,Quadro M620,2073600,0,1,0,0,0,0
1094,1302,Lenovo,Yoga 500-14ISK,2 in 1 Convertible,14.0,Windows 10,638.0,1.8,4,128,0,0,0,Core i7,2.5,1,1,0,0,1,0,HD Graphics 520,2073600,1,1,1,0,0,0
388,494,Dell,XPS 15,Notebook,15.6,Windows 10,1899.0,2.06,16,512,0,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050,2073600,0,1,0,0,0,0
1280,249,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,13.9,Windows 10,1079.0,1.38,8,256,0,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,1,0,0,0
593,514,Acer,Aspire A515-51G-59QF,Notebook,15.6,Windows 10,613.0,2.2,4,0,1000,0,0,Core i5,1.6,1,1,0,0,0,1,GeForce MX150,2073600,1,1,0,0,0,0
352,48,Asus,Rog Strix,Gaming,17.3,Windows 10,1299.0,3.2,8,256,1000,0,0,Ryzen,3.0,1,0,1,1,0,0,Radeon RX 580,2073600,0,1,0,0,0,0
955,14,Dell,Inspiron 3567,Notebook,15.6,Windows 10,498.9,2.2,4,256,0,0,0,Core i3,2.0,1,1,0,1,0,0,Radeon R5 M430,2073600,0,1,0,0,0,0
713,404,Lenovo,ThinkPad L470,Notebook,14.0,Windows 10,938.0,1.9,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,0,0,0,0
379,348,HP,ProBook 450,Notebook,15.6,Windows 10,716.0,2.1,8,0,1000,0,0,Core i3,2.4,1,1,0,0,0,1,GeForce 930MX ,2073600,1,1,0,0,0,0
16,589,HP,ProBook 430,Notebook,13.3,Windows 10,719.0,1.49,4,128,0,0,0,Core i3,2.4,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
1005,1048,HP,EliteBook 850,Notebook,15.6,Windows 10,1228.99,1.84,8,256,0,0,0,Core i7,2.5,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
1053,450,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,Windows 10,349.0,2.2,4,128,0,0,0,Pentium Quad Core N4200,1.1,4,1,0,0,1,0,HD Graphics 505,2073600,0,1,0,0,0,0
669,807,Lenovo,Yoga 910-13IKB,2 in 1 Convertible,13.9,Windows 10,1349.0,1.38,8,256,0,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,1,0,0,0
402,1077,Dell,Inspiron 5567,Notebook,15.6,Windows 10,989.99,2.32,16,0,2000,0,0,Core i7,2.7,1,1,0,1,0,0,Radeon R7 M445,2073600,0,1,0,0,0,0
849,1211,Apple,"MacBook 12""",Ultrabook,12.0,Mac OS X,1163.0,0.92,8,0,0,256,0,Core M,1.1,1,1,0,0,1,0,HD Graphics 5300,3317760,1,0,0,0,1,0
323,5,Apple,MacBook Pro,Ultrabook,13.3,macOS,1803.6,1.37,8,256,0,0,0,Core i5,3.1,1,1,0,0,1,0,Iris Plus Graphics 650,4096000,1,0,0,0,1,0
615,1103,HP,Chromebook 13,Notebook,13.3,Chrome OS,615.0,1.29,4,0,0,32,0,Pentium Dual Core,1.5,2,1,0,0,1,0,HD Graphics 515,5760000,0,1,0,0,0,1
389,580,Lenovo,Thinkpad E570,Notebook,15.6,Windows 10,830.0,2.3,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
1084,409,Lenovo,ThinkPad E580,Notebook,15.6,Windows 10,1144.5,2.1,8,256,1000,0,0,Core i5,1.6,1,1,0,1,0,0,Radeon RX 550,2073600,1,1,0,0,0,0
1261,317,MSI,GE63VR 7RF,Gaming,15.6,Windows 10,2099.0,2.8,16,256,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1070,2073600,1,1,0,0,0,0
562,863,Dell,Inspiron 5767,Notebook,17.3,Linux,865.0,2.83,8,0,1000,0,0,Core i7,2.7,1,1,0,1,0,0,Radeon R7 M445,2073600,0,1,0,0,0,0
768,392,Lenovo,Ideapad 510S-13IKB,Notebook,13.3,Windows 10,549.0,1.5,4,128,0,0,0,Core i3,2.4,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,0,0,0,0
164,349,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,Windows 10,2099.0,1.4,16,512,0,0,0,Core i7,1.8,1,1,0,0,1,0,UHD Graphics 620,8294400,1,1,1,1,0,0
525,847,Lenovo,N42-20 Chromebook,Notebook,14.0,Chrome OS,325.0,1.5,4,0,0,16,0,Celeron Quad Core N3160,1.6,4,1,0,0,1,0,HD Graphics 400,1049088,0,0,0,0,0,0
134,42,Dell,Inspiron 7577,Gaming,15.6,Windows 10,1499.0,2.65,16,256,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1060,2073600,1,1,0,0,0,0
743,541,Asus,ROG Strix,Gaming,15.6,Windows 10,1649.0,2.3,8,128,1000,0,0,Core i5,2.5,1,1,0,0,0,1,GeForce GTX 1060,2073600,1,1,0,0,0,0
821,557,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,Windows 10,499.0,2.2,4,128,0,0,0,Core i3,2.0,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
836,937,Toshiba,Tecra Z50-C-140,Notebook,15.6,Windows 10,1975.0,2.4,16,256,0,0,0,Core i7,2.6,1,1,0,0,0,1,GeForce 930M,2073600,1,1,0,0,0,0
824,462,Dell,Inspiron 3168,2 in 1 Convertible,11.6,Windows 10,479.0,1.47,4,0,500,0,0,Pentium Quad Core N3710,1.6,4,1,0,0,1,0,HD Graphics 405,1049088,0,0,1,0,0,0
464,987,Toshiba,Tecra A40-C-1DF,Notebook,14.0,Windows 10,1180.0,1.95,8,256,0,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
410,779,Dell,Inspiron 5567,Notebook,15.6,Windows 10,1181.27,2.3,16,256,0,0,0,Core i7,2.7,1,1,0,1,0,0,Radeon R7 M445,2073600,0,1,0,0,0,0
1302,403,Lenovo,ThinkPad E580,Notebook,15.6,Windows 10,1229.56,2.1,8,256,0,0,0,Core i7,1.8,1,1,0,1,0,0,Radeon RX 550,2073600,1,1,0,0,0,0
129,892,HP,Pavilion x360,2 in 1 Convertible,15.6,Windows 10,684.8,2.3,4,0,500,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,1,0,0,0
700,1140,Lenovo,ThinkPad Yoga,2 in 1 Convertible,14.0,Windows 10,1669.0,1.8,8,256,0,0,0,Core i7,2.5,1,1,0,0,1,0,HD Graphics 520,2073600,1,1,1,0,0,0
127,743,Lenovo,V310-15IKB (i7-7500U/4GB/1TB/FHD/W10),Notebook,15.6,Windows 10,779.0,1.85,4,0,1000,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
1228,304,Asus,ZenBook UX530UQ-PRO,Ultrabook,15.6,Windows 10,1468.0,1.63,16,512,0,0,0,Core i7,2.7,1,1,0,0,0,1,GeForce 940MX,2073600,0,1,0,0,0,0
203,195,Vero,K147 (N3350/4GB/32GB/FHD/W10),Notebook,14.0,Windows 10,260.0,1.3,4,0,0,32,0,Celeron Dual Core N3350,1.1,2,1,0,0,1,0,HD Graphics 500,2073600,1,1,0,0,0,0
262,334,HP,Elitebook 820,Ultrabook,12.5,Windows 10,1335.0,1.26,8,256,0,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
883,986,Dell,Alienware 17,Gaming,17.3,Windows 10,2800.0,4.42,32,256,1000,0,0,Core i7,2.6,1,1,0,0,0,1,GeForce GTX 1070,2073600,0,1,0,0,0,0
976,793,Lenovo,ThinkPad T470s,Ultrabook,14.0,Windows 10,2299.0,1.7,16,512,0,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
484,1207,Acer,Predator G9-793,Gaming,17.3,Windows 10,2599.0,4.2,16,256,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1070,2073600,1,1,0,0,0,0
148,440,Lenovo,Thinkpad T570,Workstation,15.6,Windows 10,2445.0,2.3,16,512,0,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce 940MX,8294400,1,1,0,1,0,0
893,707,HP,15-bs011nv (i7-7500U/4GB/500GB/Radeon,Notebook,15.6,Windows 10,689.0,2.1,4,0,500,0,0,Core i7,2.7,1,1,0,1,0,0,Radeon 530,2073600,1,1,0,0,0,0
798,86,Acer,Aspire 3,Notebook,15.6,Windows 10,395.0,2.1,4,0,1000,0,0,A9-Series,3.0,1,0,1,1,0,0,Radeon R5,1049088,0,0,0,0,0,0
219,354,Asus,VivoBook Flip,2 in 1 Convertible,11.6,Windows 10,375.0,1.5,4,0,0,32,0,Celeron Dual Core N3350,1.1,2,1,0,0,1,0,HD Graphics 500,1049088,0,0,1,0,0,0
969,218,Lenovo,IdeaPad 320-15IKBN,Notebook,15.6,No OS,549.0,2.2,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
1046,467,Acer,Aspire E5-576G,Notebook,15.6,Windows 10,544.0,2.23,4,0,1000,0,0,Core i3,2.0,1,1,0,0,0,1,GeForce 940MX,2073600,0,1,0,0,0,0
252,618,Dell,Inspiron 7559,Gaming,15.6,Windows 10,879.01,2.59,16,0,1000,0,0,Core i7,2.6,1,1,0,0,0,1,GeForce GTX 960<U+039C>,2073600,0,1,0,0,0,0
796,692,Lenovo,Yoga 730,2 in 1 Convertible,13.3,Windows 10,1499.0,1.19,8,512,0,0,0,Core i7,1.8,1,1,0,0,1,0,UHD Graphics 620,2073600,1,1,1,0,0,0
220,335,Dell,XPS 15,Notebook,15.6,Windows 10,2639.0,2.06,32,1000,0,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050,8294400,0,1,1,1,0,0
882,126,HP,Probook 470,Notebook,17.3,Windows 10,1271.0,2.5,16,512,0,0,0,Core i7,1.8,1,1,0,0,0,1,GeForce 930MX ,2073600,0,1,0,0,0,0
1016,832,MSI,GL62M 7RD,Gaming,15.6,Windows 10,1199.0,2.4,8,256,0,0,0,Core i5,2.5,1,1,0,0,0,1,GeForce GTX 1050,2073600,0,1,0,0,0,0
403,377,Acer,Aspire 3,Notebook,15.6,Windows 10,426.0,2.1,4,128,0,0,0,A9-Series,3.0,1,0,1,1,0,0,Radeon R5,1049088,0,0,0,0,0,0
292,904,Lenovo,ThinkPad T470s,Ultrabook,14.0,Windows 10,1799.0,1.32,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,0,0,0,0
571,1178,Lenovo,ThinkPad T460,Ultrabook,14.0,Windows 7,1499.0,1.7,8,256,0,0,0,Core i7,2.6,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
360,266,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,No OS,444.0,2.2,4,256,0,0,0,Core i3,2.0,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
1026,215,Acer,Aspire 7,Notebook,15.6,Linux,779.0,2.4,8,0,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1050,2073600,0,1,0,0,0,0
141,777,Samsung,Notebook 9,Ultrabook,13.3,Windows 10,1599.0,1.31,8,256,0,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,1,0,0,0
1065,177,Toshiba,Satellite Pro,Notebook,15.6,Windows 10,489.0,2.0,4,0,500,0,0,Core i3,2.4,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,0,0,0,0
471,543,Dell,Inspiron 5570,Notebook,15.6,Windows 10,797.41,2.2,8,256,0,0,0,Core i5,1.6,1,1,0,1,0,0,Radeon 530,2073600,0,1,0,0,0,0
1017,988,Asus,Rog Strix,Gaming,17.3,Windows 10,2049.9,2.73,16,256,1000,0,0,Core i7,2.8,1,1,0,0,0,1,GeForce GTX 1060,2073600,0,1,0,0,0,0
600,383,Dell,Inspiron 3552,Notebook,15.6,Windows 10,309.0,1.8,4,0,500,0,0,Celeron Dual Core N3060,1.6,2,1,0,0,1,0,HD Graphics 400,1049088,0,0,0,0,0,0
1011,1233,Acer,C740-C9QX (3205U/2GB/32GB/Chrome,Netbook,11.6,Chrome OS,174.0,1.3,2,32,0,0,0,Celeron Dual Core,1.5,2,1,0,0,1,0,HD Graphics,1049088,0,0,0,0,0,0
643,390,Asus,Zenbook Flip,Ultrabook,13.3,Windows 10,1748.9,1.1,16,512,0,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,1,0,0,0
553,1108,Dell,Inspiron 5370,Ultrabook,13.3,Windows 10,818.35,1.4,4,256,0,0,0,Core i5,1.6,1,1,0,1,0,0,Radeon 530,2073600,1,1,0,0,0,0
1086,310,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,No OS,359.99,2.2,4,0,1000,0,0,Pentium Quad Core N4200,1.1,4,1,0,0,1,0,HD Graphics 505,1049088,0,0,0,0,0,0
1059,623,Dell,Vostro 3568,Notebook,15.6,Linux,569.0,2.18,4,128,0,0,0,Core i5,2.5,1,1,0,1,0,0,Radeon R5 M420,2073600,0,1,0,0,0,0
288,489,HP,ProBook 430,Notebook,13.3,Windows 10,726.0,1.49,4,128,0,0,0,Core i5,1.6,1,1,0,0,1,0,UHD Graphics 620,2073600,1,1,0,0,0,0
230,1169,HP,15-BA015wm (E2-7110/4GB/500GB/W10),Notebook,15.6,Windows 10,297.0,1.86,4,0,500,0,0,E-Series,1.8,1,0,1,1,0,0,Radeon R2 Graphics,1049088,0,0,0,0,0,0
611,1028,HP,Probook 430,Notebook,13.3,Windows 10,800.0,1.49,4,0,500,0,0,Core i3,2.4,1,1,0,0,1,0,HD Graphics 620,1049088,0,0,0,0,0,0
911,236,HP,15-rb013nv (E2-9000e/4GB/500GB/W10),Notebook,15.6,Windows 10,330.0,2.1,4,0,500,0,0,E-Series,1.5,1,0,1,1,0,0,Radeon R2,1049088,0,0,0,0,0,0
1212,607,HP,EliteBook 850,Notebook,15.6,Windows 10,1219.0,1.84,8,256,0,0,0,Core i7,2.7,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
1139,961,Lenovo,IdeaPad 310-15IKB,Notebook,15.6,No OS,685.0,2.2,8,0,1000,0,0,Core i7,2.7,1,1,0,0,0,1,GeForce 920MX,2073600,0,1,0,0,0,0
1226,238,Dell,Vostro 5468,Notebook,14.0,Windows 10,859.0,1.6,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
418,1036,HP,Spectre 13-V100nv,Notebook,13.3,Windows 10,1149.0,1.11,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,1,1,0,0,0,0
162,805,Asus,R417NA-RS01 (N3350/4GB/32GB/W10),Notebook,14.0,Windows 10,299.0,1.63,4,0,0,32,0,Celeron Dual Core N3350,1.1,2,1,0,0,1,0,HD Graphics 500,1049088,0,0,0,0,0,0
49,436,Mediacom,FlexBook Edge,2 in 1 Convertible,11.6,Windows 10,299.0,1.16,4,32,0,0,0,Celeron Dual Core N3350,1.1,2,1,0,0,1,0,HD Graphics 500,2073600,1,1,1,0,0,0
980,217,HP,15-bs018nq (i3-6006U/4GB/500GB/FHD/No,Notebook,15.6,No OS,349.0,2.1,4,0,500,0,0,Core i3,2.0,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
970,1073,MSI,GT62VR 6RD,Gaming,15.6,Windows 10,1819.0,2.94,16,256,1000,0,0,Core i7,2.6,1,1,0,0,0,1,GeForce GTX 1060,2073600,0,1,0,0,0,0
367,66,HP,250 G6,Notebook,15.6,Windows 10,690.0,1.86,8,256,0,0,0,Core i5,2.5,1,1,0,0,1,0,HD Graphics 620,2073600,0,1,0,0,0,0
239,12,HP,250 G6,Notebook,15.6,No OS,344.99,1.86,4,0,500,0,0,Core i3,2.0,1,1,0,0,1,0,HD Graphics 520,2073600,0,1,0,0,0,0
778,1167,Lenovo,ThinkPad X1,2 in 1 Convertible,14.0,Windows 10,2339.0,1.27,8,256,0,0,0,Core i7,2.5,1,1,0,0,1,0,HD Graphics 520,3686400,1,0,1,0,0,0
17,1138,Dell,Latitude E5570,Notebook,15.6,Linux,523.63,2.09,4,0,500,0,0,Core i5,2.3,1,1,0,0,1,0,HD Graphics 520,1049088,0,0,0,0,0,0
